prompt_id,category,type,title,model_name,lab,run_number,open_weights,full_cot,max_tokens,total_score,criteria_met_count,criteria_total_count,success_rate,tokens_output,tokens_reasoning,tokens_completion,char_output,char_reasoning,char_completion,output_entropy,output_bzip2_length,output_bzip2_ratio,output_entropy_ratio,thinking_entropy,thinking_bzip2_length,thinking_bzip2_ratio,thinking_entropy_ratio
bridge_torch_impossible,Misguided Attention,logic puzzle,Bridge and Torch problem (Impossible),deepseek-r1-0528,deepseek,2,True,True,60000,1,1,1,1,2225.0,13552.0,15777,1939,49690,51629,4.62654,797,0.41104,0.57832,4.65419,10600,0.21332,0.58177
bridge_torch_impossible,Misguided Attention,logic puzzle,Bridge and Torch problem (Impossible),deepseek-r1,deepseek,1,True,True,60000,0,0,1,0,1290.0,6253.0,7543,1557,23476,25033,4.73017,1934,0.36224,0.59127,4.68807,6169,0.26372,0.58601
bridge_torch_impossible,Misguided Attention,logic puzzle,Bridge and Torch problem (Impossible),deepseek-r1,deepseek,2,True,True,60000,0,0,1,0,674.0,9283.0,9957,1371,31897,33268,4.55155,562,0.40992,0.56894,5.01154,10536,0.33031,0.62644
bridge_torch_impossible,Misguided Attention,logic puzzle,Bridge and Torch problem (Impossible),deepseek-r1,deepseek,3,True,True,60000,0,0,1,0,2212.0,6229.0,8441,5339,23392,28731,4.56545,655,0.42068,0.57068,4.75103,6537,0.27845,0.59388
bridge_torch_impossible,Misguided Attention,logic puzzle,Bridge and Torch problem (Impossible),deepseek-r1,deepseek,4,True,True,60000,0,0,1,0,1153.0,8192.0,9345,3510,27365,30875,4.70414,1354,0.38575,0.58802,5.06955,8932,0.3264,0.63369
bridge_torch_impossible,Misguided Attention,logic puzzle,Bridge and Torch problem (Impossible),deepseek-r1,deepseek,5,True,True,60000,0,0,1,0,938.0,3935.0,4873,1354,14904,16258,4.60172,631,0.46603,0.57522,4.71738,3937,0.26416,0.58967
bridge_torch_impossible,Misguided Attention,logic puzzle,Bridge and Torch problem (Impossible),DeepHermes-3-Mistral-24B-Pre,nous,1,True,True,30000,0,0,1,0,,,13153,1234,41548,42782,4.48652,600,0.42949,0.56081,4.68848,4582,0.16363,0.58606
bridge_torch_impossible,Misguided Attention,logic puzzle,Bridge and Torch problem (Impossible),DeepHermes-3-Mistral-24B-Pre,nous,2,True,True,30000,0,0,1,0,,,9239,1397,28002,29399,4.47098,569,0.4611,0.55887,4.6642,5928,0.14268,0.58302
bridge_torch_impossible,Misguided Attention,logic puzzle,Bridge and Torch problem (Impossible),DeepHermes-3-Mistral-24B-Pre,nous,3,True,True,30000,1,1,1,1,,,11333,1133,34966,36099,4.55507,531,0.46867,0.56938,4.68404,5076,0.14517,0.58551
bridge_torch_impossible,Misguided Attention,logic puzzle,Bridge and Torch problem (Impossible),DeepHermes-3-Mistral-24B-Pre,nous,4,True,True,30000,0,0,1,0,,,14122,952,39882,40834,4.48738,437,0.4861,0.56092,4.70034,4777,0.14103,0.58754
bridge_torch_impossible,Misguided Attention,logic puzzle,Bridge and Torch problem (Impossible),DeepHermes-3-Mistral-24B-Pre,nous,5,True,True,30000,0,0,1,0,,,11469,899,33873,34772,4.5288,451,0.47374,0.5661,4.79376,6242,0.15651,0.59922
bridge_torch_impossible,Misguided Attention,logic puzzle,Bridge and Torch problem (Impossible),ds-r1-0528-abbr,deepseek,1,True,True,60000,1,1,1,1,3257.0,12887.0,16144,4301,47207,51508,4.60148,1428,0.33202,0.57518,4.65139,9943,0.21063,0.58142
bridge_torch_impossible,Misguided Attention,logic puzzle,Bridge and Torch problem (Impossible),ds-r1-0528-abbr,deepseek,2,True,True,60000,1,1,1,1,2067.0,14482.0,16549,1910,53191,55101,4.50864,671,0.41548,0.56358,4.62557,9846,0.21107,0.5782
bridge_torch_impossible,Misguided Attention,logic puzzle,Bridge and Torch problem (Impossible),ds-r1-0528-abbr,deepseek,3,True,True,60000,1,1,1,1,1574.0,13428.0,15002,1734,49418,51152,4.62988,806,0.42199,0.57874,4.57336,10777,0.20261,0.57167
bridge_torch_impossible,Misguided Attention,logic puzzle,Bridge and Torch problem (Impossible),ds-r1-0528-abbr,deepseek,4,True,True,60000,1,1,1,1,1784.0,12768.0,14552,1615,46647,48262,4.60344,696,0.40138,0.57543,4.62103,10267,0.20776,0.57763
bridge_torch_impossible,Misguided Attention,logic puzzle,Bridge and Torch problem (Impossible),ds-r1-0528-abbr,deepseek,5,True,True,60000,1,1,1,1,2568.0,14330.0,16898,2115,52690,54805,4.5254,903,0.42695,0.56568,4.64142,10372,0.19685,0.58018
bridge_torch_impossible,Misguided Attention,logic puzzle,Bridge and Torch problem (Impossible),gpt-5,openai,1,False,False,30000,1,1,1,1,155.0,10944.0,11099,431,8003,8434,4.62691,264,0.61253,0.57836,4.49267,2833,0.35399,0.56158
bridge_torch_impossible,Misguided Attention,logic puzzle,Bridge and Torch problem (Impossible),gpt-5,openai,2,False,False,30000,1,1,1,1,130.0,6336.0,6466,324,4726,5050,4.77364,250,0.7716,0.59671,4.58111,1826,0.38637,0.57264
bridge_torch_impossible,Misguided Attention,logic puzzle,Bridge and Torch problem (Impossible),gpt-5,openai,3,False,False,30000,1,1,1,1,222.0,8512.0,8734,615,6204,6819,4.73014,380,0.6563,0.59127,4.60113,2237,0.37628,0.57514
bridge_torch_impossible,Misguided Attention,logic puzzle,Bridge and Torch problem (Impossible),gpt-5,openai,4,False,False,30000,1,1,1,1,209.0,8448.0,8657,579,5945,6524,4.71066,391,0.63577,0.58883,4.49405,2403,0.38733,0.56176
bridge_torch_impossible,Misguided Attention,logic puzzle,Bridge and Torch problem (Impossible),gpt-5,openai,5,False,False,30000,1,1,1,1,150.0,6912.0,7062,361,4781,5142,4.7165,264,0.7313,0.58956,4.49501,1898,0.39699,0.56188
bridge_torch_impossible,Misguided Attention,logic puzzle,Bridge and Torch problem (Impossible),gpt-oss-120b,openai,1,True,True,30000,1,1,1,1,1528.0,1028.0,2556,3762,4036,7798,4.6958,1661,0.44152,0.58698,4.80888,1332,0.33003,0.60111
bridge_torch_impossible,Misguided Attention,logic puzzle,Bridge and Torch problem (Impossible),gpt-oss-120b,openai,2,True,True,30000,1,1,1,1,1296.0,2104.0,3400,2025,8133,10158,4.92019,1101,0.5437,0.61502,4.85593,2469,0.30358,0.60699
bridge_torch_impossible,Misguided Attention,logic puzzle,Bridge and Torch problem (Impossible),gpt-oss-120b,openai,3,True,True,30000,1,1,1,1,942.0,1244.0,2186,1970,4778,6748,4.74641,1019,0.51726,0.5933,4.88368,1663,0.34805,0.61046
bridge_torch_impossible,Misguided Attention,logic puzzle,Bridge and Torch problem (Impossible),gpt-oss-120b,openai,4,True,True,30000,0,0,1,0,867.0,1097.0,1964,1719,4286,6005,4.66992,883,0.51367,0.58374,4.82116,1454,0.33924,0.60265
bridge_torch_impossible,Misguided Attention,logic puzzle,Bridge and Torch problem (Impossible),gpt-oss-120b,openai,5,True,True,30000,1,1,1,1,715.0,1700.0,2415,964,6407,7371,4.64678,593,0.61515,0.58085,4.83842,2104,0.32839,0.6048
bridge_torch_impossible,Misguided Attention,logic puzzle,Bridge and Torch problem (Impossible),gpt-oss-20b,openai,1,True,True,30000,1,1,1,1,517.0,1052.0,1569,484,4122,4606,4.69258,559,0.53802,0.58657,4.8967,3838,0.25938,0.61209
bridge_torch_impossible,Misguided Attention,logic puzzle,Bridge and Torch problem (Impossible),gpt-oss-20b,openai,2,True,True,30000,1,1,1,1,1901.0,3513.0,5414,538,13497,14035,1.95585,1328,0.09386,0.24448,4.8512,2480,0.288,0.6064
bridge_torch_impossible,Misguided Attention,logic puzzle,Bridge and Torch problem (Impossible),gpt-oss-20b,openai,3,True,True,30000,1,1,1,1,1591.0,3836.0,5427,1039,14797,15836,4.59646,339,0.70041,0.57456,4.82705,1328,0.32217,0.60338
bridge_torch_impossible,Misguided Attention,logic puzzle,Bridge and Torch problem (Impossible),gpt-oss-20b,openai,4,True,True,30000,1,1,1,1,2334.0,4809.0,7143,502,18239,18741,4.64673,325,0.60409,0.58084,4.84683,3320,0.24598,0.60585
bridge_torch_impossible,Misguided Attention,logic puzzle,Bridge and Torch problem (Impossible),gpt-oss-20b,openai,5,True,True,30000,1,1,1,1,12538.0,2200.0,14738,14148,8611,22759,4.80053,340,0.67729,0.60007,5.00394,3653,0.20029,0.62549
bridge_torch_impossible,Misguided Attention,logic puzzle,Bridge and Torch problem (Impossible),grok-4-07-09,x-ai,1,False,False,30000,0,0,1,0,50.0,15719.0,15769,170,1896,2066,4.43795,270,0.54217,0.55474,2.85539,61,0.07367,0.35692
bridge_torch_impossible,Misguided Attention,logic puzzle,Bridge and Torch problem (Impossible),grok-4-07-09,x-ai,2,False,False,30000,0,0,1,0,97.0,18289.0,18386,334,2196,2530,4.38182,217,0.6497,0.54773,2.85539,63,0.02869,0.35692
bridge_torch_impossible,Misguided Attention,logic puzzle,Bridge and Torch problem (Impossible),grok-4-07-09,x-ai,3,False,False,30000,0,0,1,0,132.0,6814.0,6946,498,828,1326,4.34897,119,0.7,0.54362,2.85539,63,0.03323,0.35692
bridge_torch_impossible,Misguided Attention,logic puzzle,Bridge and Torch problem (Impossible),grok-4-07-09,x-ai,4,False,False,30000,0,0,1,0,92.0,15262.0,15354,303,1836,2139,4.53706,214,0.70627,0.56713,2.85539,63,0.03431,0.35692
bridge_torch_impossible,Misguided Attention,logic puzzle,Bridge and Torch problem (Impossible),grok-4-07-09,x-ai,5,False,False,30000,0,0,1,0,108.0,18976.0,19084,427,2280,2707,4.53703,279,0.6534,0.56713,2.85539,62,0.02719,0.35692
bridge_torch_impossible,Misguided Attention,logic puzzle,Bridge and Torch problem (Impossible),Hermes-4-405B,nous,1,True,True,30000,0,0,1,0,,,11495,2260,36827,39087,4.68974,871,0.37302,0.58622,4.61817,4847,0.16508,0.57727
bridge_torch_impossible,Misguided Attention,logic puzzle,Bridge and Torch problem (Impossible),Hermes-4-405B,nous,2,True,True,30000,0,0,1,0,,,10163,1249,32279,33528,4.55587,833,0.36858,0.56948,4.67336,6224,0.16901,0.58417
bridge_torch_impossible,Misguided Attention,logic puzzle,Bridge and Torch problem (Impossible),Hermes-4-405B,nous,3,True,True,30000,1,1,1,1,,,9338,2754,29980,32734,4.62441,994,0.36093,0.57805,4.64573,5048,0.16838,0.58072
bridge_torch_impossible,Misguided Attention,logic puzzle,Bridge and Torch problem (Impossible),Hermes-4-405B,nous,4,True,True,30000,1,1,1,1,,,9317,2335,29362,31697,4.59671,1103,0.31018,0.57459,4.6743,4741,0.16184,0.58429
bridge_torch_impossible,Misguided Attention,logic puzzle,Bridge and Torch problem (Impossible),Hermes-4-405B,nous,5,True,True,30000,0,0,1,0,,,9947,3556,29295,32851,4.41387,487,0.38991,0.55173,4.69909,5740,0.17782,0.58739
bridge_torch_impossible,Misguided Attention,logic puzzle,Bridge and Torch problem (Impossible),o3-mini-high,openai,1,False,False,30000,1,1,1,1,542.0,4032.0,4574,1744,0,1744,4.60102,725,0.41571,0.57513,0.0,0,0.0,0.0
bridge_torch_impossible,Misguided Attention,logic puzzle,Bridge and Torch problem (Impossible),o3-mini-high,openai,2,False,False,30000,1,1,1,1,392.0,2752.0,3144,1297,0,1297,4.62747,624,0.48111,0.57843,0.0,0,0.0,0.0
bridge_torch_impossible,Misguided Attention,logic puzzle,Bridge and Torch problem (Impossible),o3-mini-high,openai,3,False,False,30000,1,1,1,1,416.0,3136.0,3552,1503,0,1503,4.61178,749,0.49834,0.57647,0.0,0,0.0,0.0
bridge_torch_impossible,Misguided Attention,logic puzzle,Bridge and Torch problem (Impossible),o3-mini-high,openai,4,False,False,30000,1,1,1,1,517.0,4672.0,5189,1875,0,1875,4.59928,854,0.45547,0.57491,0.0,0,0.0,0.0
bridge_torch_impossible,Misguided Attention,logic puzzle,Bridge and Torch problem (Impossible),o3-mini-high,openai,5,False,False,30000,1,1,1,1,286.0,1984.0,2270,1134,0,1134,4.52709,619,0.54586,0.56589,0.0,0,0.0,0.0
bridge_torch_impossible,Misguided Attention,logic puzzle,Bridge and Torch problem (Impossible),o1-mini,openai,1,False,False,30000,0,0,1,0,776.0,2048.0,2824,3067,0,3067,4.68409,1180,0.38474,0.58551,0.0,0,0.0,0.0
bridge_torch_impossible,Misguided Attention,logic puzzle,Bridge and Torch problem (Impossible),o1-mini,openai,2,False,False,30000,1,1,1,1,575.0,2048.0,2623,2149,0,2149,4.5839,778,0.36203,0.57299,0.0,0,0.0,0.0
bridge_torch_impossible,Misguided Attention,logic puzzle,Bridge and Torch problem (Impossible),o1-mini,openai,3,False,False,30000,0,0,1,0,544.0,3712.0,4256,1864,0,1864,4.5231,767,0.38659,0.56539,0.0,0,0.0,0.0
bridge_torch_impossible,Misguided Attention,logic puzzle,Bridge and Torch problem (Impossible),o1-mini,openai,4,False,False,30000,1,1,1,1,785.0,3200.0,3985,2834,0,2834,4.56253,629,0.33745,0.57032,0.0,0,0.0,0.0
bridge_torch_impossible,Misguided Attention,logic puzzle,Bridge and Torch problem (Impossible),o1-mini,openai,5,False,False,30000,0,0,1,0,548.0,2880.0,3428,1984,0,1984,4.44757,705,0.24876,0.55595,0.0,0,0.0,0.0
bridge_torch_impossible,Misguided Attention,logic puzzle,Bridge and Torch problem (Impossible),o4-mini-high-long,openai,1,False,False,30000,1,1,1,1,193.0,8896.0,9089,500,1430,1930,4.6156,365,0.73,0.57695,4.52301,745,0.52098,0.56538
bridge_torch_impossible,Misguided Attention,logic puzzle,Bridge and Torch problem (Impossible),o4-mini-high-long,openai,2,False,False,30000,1,1,1,1,181.0,10752.0,10933,487,2182,2669,4.47592,323,0.66324,0.55949,4.49372,955,0.43767,0.56172
bridge_torch_impossible,Misguided Attention,logic puzzle,Bridge and Torch problem (Impossible),o4-mini-high-long,openai,3,False,False,30000,1,1,1,1,297.0,5952.0,6249,786,1912,2698,4.42884,318,0.74126,0.5536,4.44593,1079,0.50468,0.55574
bridge_torch_impossible,Misguided Attention,logic puzzle,Bridge and Torch problem (Impossible),o4-mini-high-long,openai,4,False,False,30000,1,1,1,1,279.0,18752.0,19031,748,1505,2253,4.53414,474,0.60305,0.56677,4.52689,899,0.47019,0.56586
bridge_torch_impossible,Misguided Attention,logic puzzle,Bridge and Torch problem (Impossible),o4-mini-high-long,openai,5,False,False,30000,1,1,1,1,168.0,12800.0,12968,429,2138,2567,4.66923,496,0.6631,0.58365,4.43298,785,0.52159,0.55412
bridge_torch_impossible,Misguided Attention,logic puzzle,Bridge and Torch problem (Impossible),claude-opus-4,anthropic,1,False,False,30000,0,0,1,0,321.29032,9203.70968,9525,996,16621,17617,4.54213,507,0.50904,0.56777,4.45423,4662,0.28049,0.55678
bridge_torch_impossible,Misguided Attention,logic puzzle,Bridge and Torch problem (Impossible),claude-opus-4,anthropic,2,False,False,30000,1,1,1,1,429.03226,5302.96774,5732,1330,10924,12254,4.59672,613,0.4609,0.57459,4.45566,3395,0.31078,0.55696
bridge_torch_impossible,Misguided Attention,logic puzzle,Bridge and Torch problem (Impossible),claude-opus-4,anthropic,3,False,False,30000,1,1,1,1,499.67742,11241.32258,11741,1549,22471,24020,4.62668,763,0.49258,0.57833,4.43201,5811,0.2586,0.554
bridge_torch_impossible,Misguided Attention,logic puzzle,Bridge and Torch problem (Impossible),claude-opus-4,anthropic,4,False,False,30000,1,1,1,1,509.67742,8110.32258,8620,1580,14441,16021,4.65883,773,0.48924,0.58235,4.45593,3880,0.26868,0.55699
bridge_torch_impossible,Misguided Attention,logic puzzle,Bridge and Torch problem (Impossible),claude-opus-4,anthropic,5,False,False,30000,1,1,1,1,478.70968,17021.29032,17500,1484,32962,34446,4.60434,741,0.49933,0.57554,4.45157,8136,0.24683,0.55645
bridge_torch_impossible,Misguided Attention,logic puzzle,Bridge and Torch problem (Impossible),claude-opus-4.1,anthropic,1,False,False,30000,0,0,1,0,539.67742,7556.32258,8096,1673,11589,13262,4.65365,592,0.46214,0.58171,4.47223,3676,0.30293,0.55903
bridge_torch_impossible,Misguided Attention,logic puzzle,Bridge and Torch problem (Impossible),claude-opus-4.1,anthropic,2,False,False,30000,1,1,1,1,413.22581,6104.77419,6518,1281,12135,13416,4.60145,734,0.43873,0.57518,4.45106,3257,0.28104,0.55638
bridge_torch_impossible,Misguided Attention,logic puzzle,Bridge and Torch problem (Impossible),claude-opus-4.1,anthropic,3,False,False,30000,0,0,1,0,434.51613,7970.48387,8405,1347,11845,13192,4.6912,631,0.46845,0.5864,4.44417,3293,0.27801,0.55552
bridge_torch_impossible,Misguided Attention,logic puzzle,Bridge and Torch problem (Impossible),claude-opus-4.1,anthropic,4,False,False,30000,1,1,1,1,534.83871,9917.16129,10452,1658,13581,15239,4.59942,694,0.44977,0.57493,4.45097,6465,0.25592,0.55637
bridge_torch_impossible,Misguided Attention,logic puzzle,Bridge and Torch problem (Impossible),claude-opus-4.1,anthropic,5,False,False,30000,0,0,1,0,497.74194,13298.25806,13796,1543,25262,26805,4.5737,814,0.49095,0.57171,4.45175,3708,0.27303,0.55647
bridge_torch_impossible,Misguided Attention,logic puzzle,Bridge and Torch problem (Impossible),qwen3-235b-a22b-thinking-2507,qwen,1,True,True,30000,1,1,1,1,3271.0,11549.0,14820,3787,41718,45505,4.66005,1241,0.42068,0.58251,4.78915,10073,0.20174,0.59864
bridge_torch_impossible,Misguided Attention,logic puzzle,Bridge and Torch problem (Impossible),qwen3-235b-a22b-thinking-2507,qwen,2,True,True,30000,0,0,1,0,2218.0,9322.0,11540,2760,33747,36507,4.71726,1493,0.39424,0.58966,4.78999,8776,0.21036,0.59875
bridge_torch_impossible,Misguided Attention,logic puzzle,Bridge and Torch problem (Impossible),qwen3-235b-a22b-thinking-2507,qwen,3,True,True,30000,1,1,1,1,3216.0,13988.0,17204,2950,49931,52881,4.66847,1190,0.43116,0.58356,4.74626,7175,0.21261,0.59328
bridge_torch_impossible,Misguided Attention,logic puzzle,Bridge and Torch problem (Impossible),qwen3-235b-a22b-thinking-2507,qwen,4,True,True,30000,1,1,1,1,3401.0,13537.0,16938,4527,48700,53227,4.60657,1599,0.35321,0.57582,4.74073,9216,0.18924,0.59259
bridge_torch_impossible,Misguided Attention,logic puzzle,Bridge and Torch problem (Impossible),qwen3-235b-a22b-thinking-2507,qwen,5,True,True,30000,1,1,1,1,3970.0,11523.0,15493,5549,41781,47330,4.69429,2036,0.36691,0.58679,4.81359,8986,0.21507,0.6017
bridge_torch_impossible,Misguided Attention,logic puzzle,Bridge and Torch problem (Impossible),deepseek-V3.1,deepseek,1,True,True,60000,1,1,1,1,319.0,25748.0,26067,1181,83965,85146,4.41343,498,0.42168,0.55168,4.5356,12570,0.14971,0.56695
bridge_torch_impossible,Misguided Attention,logic puzzle,Bridge and Torch problem (Impossible),deepseek-V3.1,deepseek,2,True,True,60000,0,0,1,0,220.0,17763.0,17983,857,61542,62399,4.38584,392,0.45741,0.54823,4.51234,9841,0.15991,0.56404
bridge_torch_impossible,Misguided Attention,logic puzzle,Bridge and Torch problem (Impossible),deepseek-V3.1,deepseek,3,True,True,60000,0,0,1,0,237.0,21470.0,21707,882,72657,73539,4.40423,417,0.47279,0.55053,4.46283,11233,0.1546,0.55785
bridge_torch_impossible,Misguided Attention,logic puzzle,Bridge and Torch problem (Impossible),deepseek-V3.1,deepseek,4,True,True,60000,0,0,1,0,394.0,16517.0,16911,1305,56380,57685,4.54502,448,0.49612,0.56813,4.43015,12279,0.15239,0.55377
bridge_torch_impossible,Misguided Attention,logic puzzle,Bridge and Torch problem (Impossible),deepseek-V3.1,deepseek,5,True,True,60000,0,0,1,0,256.0,22517.0,22773,903,80575,81478,4.52527,514,0.39387,0.56566,4.53661,10339,0.18338,0.56708
bridge_torch_impossible,Misguided Attention,logic puzzle,Bridge and Torch problem (Impossible),claude-3-7-sonnet-20250219,anthropic,1,False,True,30000,0,0,1,0,430.96774,23228.03226,23659,1336,71304,72640,4.52023,633,0.4738,0.56503,4.48727,6695,0.09389,0.56091
bridge_torch_impossible,Misguided Attention,logic puzzle,Bridge and Torch problem (Impossible),claude-3-7-sonnet-20250219,anthropic,2,False,True,30000,0,0,1,0,444.83871,15936.16129,16381,1379,48082,49461,4.47908,551,0.39956,0.55988,4.59922,7286,0.15153,0.5749
bridge_torch_impossible,Misguided Attention,logic puzzle,Bridge and Torch problem (Impossible),claude-3-7-sonnet-20250219,anthropic,3,False,True,30000,0,0,1,0,575.48387,22237.51613,22813,1784,62775,64559,4.55262,652,0.36547,0.56908,4.58941,7203,0.11474,0.57368
bridge_torch_impossible,Misguided Attention,logic puzzle,Bridge and Torch problem (Impossible),claude-3-7-sonnet-20250219,anthropic,4,False,True,30000,0,0,1,0,366.12903,23429.87097,23796,1135,71798,72933,4.54256,597,0.52599,0.56782,4.52321,6643,0.09252,0.5654
bridge_torch_impossible,Misguided Attention,logic puzzle,Bridge and Torch problem (Impossible),claude-3-7-sonnet-20250219,anthropic,5,False,True,30000,0,0,1,0,405.48387,25278.51613,25684,1257,68497,69754,4.47691,613,0.48767,0.55961,4.62979,7939,0.1159,0.57872
bridge_torch_easy,Misguided Attention,logic puzzle,Bridge and Torch problem (Easy),claude-4-sonnet-0522-thinking,anthropic,1,False,False,30000,1,1,1,1,318.3871,5603.6129,5922,987,1886,2873,4.54567,571,0.57852,0.56821,4.40405,800,0.42418,0.55051
bridge_torch_easy,Misguided Attention,logic puzzle,Bridge and Torch problem (Easy),claude-4-sonnet-0522-thinking,anthropic,2,False,False,30000,0,0,1,0,402.58065,6992.41935,7395,1248,1849,3097,4.48152,548,0.56788,0.56019,4.50457,786,0.43211,0.56307
bridge_torch_easy,Misguided Attention,logic puzzle,Bridge and Torch problem (Easy),claude-4-sonnet-0522-thinking,anthropic,3,False,False,30000,1,1,1,1,311.29032,4065.70968,4377,965,1819,2784,4.57521,667,0.53446,0.5719,4.46393,814,0.44024,0.55799
bridge_torch_easy,Misguided Attention,logic puzzle,Bridge and Torch problem (Easy),claude-4-sonnet-0522-thinking,anthropic,4,False,False,30000,0,0,1,0,369.35484,2498.64516,2868,1145,1854,2999,4.52253,575,0.55825,0.56532,4.49318,784,0.42655,0.56165
bridge_torch_easy,Misguided Attention,logic puzzle,Bridge and Torch problem (Easy),claude-4-sonnet-0522-thinking,anthropic,5,False,False,30000,1,1,1,1,332.25806,7830.74194,8163,1030,1838,2868,4.61233,623,0.5441,0.57654,4.4492,815,0.43959,0.55615
bridge_torch_easy,Misguided Attention,logic puzzle,Bridge and Torch problem (Easy),gemini-2.5-flash-high,google,1,False,False,30000,0,0,1,0,379.0,7325.0,7704,1333,6586,7919,4.36255,617,0.46287,0.54532,4.52008,2338,0.355,0.56501
bridge_torch_easy,Misguided Attention,logic puzzle,Bridge and Torch problem (Easy),gemini-2.5-flash-high,google,2,False,False,30000,0,0,1,0,690.0,6985.0,7675,2257,6616,8873,4.50799,896,0.39699,0.5635,4.54903,2443,0.36926,0.56863
bridge_torch_easy,Misguided Attention,logic puzzle,Bridge and Torch problem (Easy),gemini-2.5-flash-high,google,3,False,False,30000,0,0,1,0,944.0,6950.0,7894,2980,7601,10581,4.61823,1101,0.36946,0.57728,4.49195,2603,0.34245,0.56149
bridge_torch_easy,Misguided Attention,logic puzzle,Bridge and Torch problem (Easy),gemini-2.5-flash-high,google,4,False,False,30000,0,0,1,0,565.0,8132.0,8697,2039,7618,9657,4.45402,870,0.42668,0.55675,4.56178,2585,0.33933,0.57022
bridge_torch_easy,Misguided Attention,logic puzzle,Bridge and Torch problem (Easy),gemini-2.5-flash-high,google,5,False,False,30000,0,0,1,0,413.0,8720.0,9133,1474,8441,9915,4.47662,654,0.44369,0.55958,4.5946,2819,0.33397,0.57433
bridge_torch_easy,Misguided Attention,logic puzzle,Bridge and Torch problem (Easy),grok-3-mini-think,x-ai,1,False,True,30000,1,1,1,1,89.0,1402.0,1491,414,6060,6474,4.30374,283,0.69024,0.53797,4.57223,3687,0.24048,0.57153
bridge_torch_easy,Misguided Attention,logic puzzle,Bridge and Torch problem (Easy),grok-3-mini-think,x-ai,2,False,True,30000,1,1,1,1,95.0,4041.0,4136,410,15332,15742,4.18727,282,0.67952,0.52341,4.56808,3974,0.23672,0.57101
bridge_torch_easy,Misguided Attention,logic puzzle,Bridge and Torch problem (Easy),grok-3-mini-think,x-ai,3,False,True,30000,1,1,1,1,87.0,4393.0,4480,415,16788,17203,4.2075,282,0.68116,0.52594,4.43005,1897,0.31304,0.55376
bridge_torch_easy,Misguided Attention,logic puzzle,Bridge and Torch problem (Easy),grok-3-mini-think,x-ai,4,False,True,30000,1,1,1,1,77.0,3188.0,3265,347,11841,12188,4.2311,252,0.72622,0.52889,4.52017,3007,0.25395,0.56502
bridge_torch_easy,Misguided Attention,logic puzzle,Bridge and Torch problem (Easy),grok-3-mini-think,x-ai,5,False,True,30000,1,1,1,1,77.0,716.0,793,352,3106,3458,4.19688,255,0.72443,0.52461,4.42148,1198,0.38571,0.55269
bridge_torch_easy,Misguided Attention,logic puzzle,Bridge and Torch problem (Easy),qwen3-235b-a22b-think,qwen,1,True,True,30000,1,1,1,1,1641.0,9484.0,11125,3094,35281,38375,4.70381,1338,0.43245,0.58798,4.72852,8077,0.22893,0.59106
bridge_torch_easy,Misguided Attention,logic puzzle,Bridge and Torch problem (Easy),qwen3-235b-a22b-think,qwen,2,True,True,30000,1,1,1,1,957.0,9597.0,10554,1834,35778,37612,4.61653,878,0.47874,0.57707,4.66376,8000,0.2236,0.58297
bridge_torch_easy,Misguided Attention,logic puzzle,Bridge and Torch problem (Easy),qwen3-235b-a22b-think,qwen,3,True,True,30000,1,1,1,1,1714.0,10364.0,12078,2721,38729,41450,4.62158,1161,0.42668,0.5777,4.69924,8643,0.22317,0.58741
bridge_torch_easy,Misguided Attention,logic puzzle,Bridge and Torch problem (Easy),qwen3-235b-a22b-think,qwen,4,True,True,30000,1,1,1,1,1168.0,8857.0,10025,2361,33193,35554,4.63585,1040,0.44049,0.57948,4.67706,7686,0.23155,0.58463
bridge_torch_easy,Misguided Attention,logic puzzle,Bridge and Torch problem (Easy),qwen3-235b-a22b-think,qwen,5,True,True,30000,0,0,1,0,1100.0,10876.0,11976,2084,40074,42158,4.65107,993,0.47649,0.58138,4.70161,9345,0.23319,0.5877
bridge_torch_easy,Misguided Attention,logic puzzle,Bridge and Torch problem (Easy),deepseek-r1-0528,deepseek,1,True,True,60000,1,1,1,1,1088.0,7640.0,8728,1393,28455,29848,4.44549,694,0.49821,0.55569,4.6899,6776,0.23813,0.58624
bridge_torch_easy,Misguided Attention,logic puzzle,Bridge and Torch problem (Easy),deepseek-r1-0528,deepseek,2,True,True,60000,1,1,1,1,2399.0,12818.0,15217,1249,46953,48202,4.54437,594,0.56951,0.56805,4.59938,9908,0.22323,0.57492
bridge_torch_easy,Misguided Attention,logic puzzle,Bridge and Torch problem (Easy),deepseek-r1-0528,deepseek,3,True,True,60000,1,1,1,1,1675.0,11885.0,13560,1647,44010,45657,4.49644,637,0.51001,0.56206,4.64387,9951,0.21194,0.58048
bridge_torch_easy,Misguided Attention,logic puzzle,Bridge and Torch problem (Easy),deepseek-r1-0528,deepseek,4,True,True,60000,1,1,1,1,958.0,12042.0,13000,1043,44385,45428,4.50388,401,0.57781,0.56298,4.66303,7722,0.23391,0.58288
bridge_torch_easy,Misguided Attention,logic puzzle,Bridge and Torch problem (Easy),deepseek-r1-0528,deepseek,5,True,True,60000,1,1,1,1,1469.0,8911.0,10380,694,33013,33707,4.46624,787,0.47784,0.55828,4.61274,9372,0.21295,0.57659
bridge_torch_easy,Misguided Attention,logic puzzle,Bridge and Torch problem (Easy),deepseek-r1,deepseek,1,True,True,60000,0,0,1,0,858.0,6400.0,7258,1689,23984,25673,4.50813,625,0.37004,0.56352,4.68201,6368,0.26551,0.58525
